make all
make[1]: 正在进入目录 `/home/ugeeker/dev/HPC/parallel-ray-tracing/src'
g++ -g -O2 -fopenmp -o ../bin/prt main.cpp  ../bin/attribute.o  ../bin/bvhtree.o  ../bin/camera.o  ../bin/common.o  ../bin/line.o  ../bin/plane.o  ../bin/pnt.o  ../bin/triangle.o -I/usr/include/opencv -lopencv_core -lopencv_imgproc -lopencv_highgui
make[1]:正在离开目录 `/home/ugeeker/dev/HPC/parallel-ray-tracing/src'
../bin/prt
117, 118
115, 111
115, 107
115, 105
115, 103
114, 100
114, 98
114, 96
114, 94
114, 91
113, 88
113, 85
113, 82
113, 79
113, 77
113, 75
113, 72
113, 70
113, 68
113, 65
113, 63
114, 61
114, 59
114, 58
114, 56
115, 54
115, 52
115, 50
116, 48
116, 46
116, 44
116, 43
117, 41
117, 39
117, 36
116, 125
114, 117
112, 110
112, 107
112, 105
111, 103
111, 101
111, 99
111, 97
111, 94
110, 91
110, 88
109, 85
109, 81
109, 79
110, 77
110, 74
110, 72
110, 69
110, 67
110, 65
110, 62
110, 60
110, 59
111, 57
111, 56
111, 54
111, 52
112, 50
112, 48
112, 46
113, 44
113, 42
113, 41
113, 39
113, 36
113, 124
110, 116
109, 110
108, 108
108, 105
108, 103
108, 101
108, 99
108, 97
107, 94
107, 91
107, 88
106, 85
106, 82
105, 78
106, 76
106, 74
107, 71
107, 69
107, 67
107, 64
107, 62
107, 60
107, 59
107, 57
107, 55
108, 54
108, 52
108, 50
109, 48
109, 46
109, 44
109, 43
109, 41
109, 39
109, 123
107, 116
105, 110
105, 108
105, 106
105, 104
105, 102
105, 100
105, 98
104, 94
104, 91
103, 88
103, 85
102, 82
102, 78
102, 76
102, 73
103, 71
103, 68
103, 66
103, 64
103, 61
103, 60
104, 58
104, 57
104, 55
104, 54
105, 52
105, 50
105, 48
105, 46
105, 44
105, 43
105, 41
105, 38
106, 122
103, 115
102, 110
102, 108
102, 106
102, 104
102, 102
102, 100
101, 98
101, 94
100, 91
100, 88
99, 85
99, 82
99, 78
98, 75
98, 73
99, 70
99, 68
100, 66
100, 63
100, 61
100, 59
100, 58
100, 56
101, 55
101, 53
101, 51
101, 49
102, 48
101, 46
101, 45
101, 43
101, 41
101, 37
104, 124
101, 117
99, 112
99, 110
99, 108
99, 106
99, 104
99, 102
98, 100
98, 96
97, 92
97, 88
96, 85
96, 82
95, 78
95, 75
95, 72
95, 70
95, 68
96, 65
96, 63
96, 60
97, 59
97, 57
97, 56
97, 54
97, 53
98, 51
98, 49
98, 48
97, 46
97, 45
97, 43
97, 40
97, 37
100, 121
98, 115
96, 112
96, 110
96, 108
96, 106
95, 104
93, 102
93, 100
95, 95
95, 91
94, 88
93, 84
93, 80
92, 76
91, 73
91, 70
92, 67
92, 65
93, 63
93, 60
93, 59
94, 57
94, 56
94, 54
94, 53
95, 51
95, 50
95, 48
95, 46
95, 45
95, 43
95, 41
95, 38
99, 125
96, 118
94, 114
93, 112
93, 110
93, 108
91, 106
89, 105
88, 103
89, 101
91, 96
92, 91
91, 87
90, 83
90, 79
89, 76
88, 71
89, 68
89, 65
90, 63
90, 61
91, 59
91, 58
91, 56
91, 55
91, 53
92, 52
92, 50
93, 49
93, 47
93, 45
93, 44
93, 42
93, 39
95, 122
92, 117
90, 114
90, 112
89, 110
87, 108
85, 107
83, 106
84, 103
85, 101
87, 97
89, 90
88, 86
88, 82
87, 79
86, 75
85, 70
86, 66
87, 64
87, 61
88, 59
88, 58
88, 56
88, 55
88, 53
89, 52
89, 50
90, 49
91, 48
91, 46
91, 44
91, 43
91, 40
92, 37
93, 126
91, 120
88, 117
87, 114
85, 112
83, 111
81, 109
79, 108
79, 106
80, 104
81, 101
83, 99
85, 91
86, 85
85, 82
84, 78
83, 73
83, 69
84, 64
84, 62
85, 60
85, 58
85, 57
85, 55
85, 54
86, 52
86, 51
88, 49
88, 48
89, 46
89, 45
89, 43
89, 41
90, 38
90, 123
87, 120
84, 114
82, 113
81, 111
79, 109
77, 107
121, 6
120, 4
78, 103
79, 101
79, 98
81, 92
83, 85
82, 81
81, 76
81, 72
79, 68
81, 62
82, 60
82, 58
82, 57
82, 56
82, 54
83, 53
83, 51
85, 50
86, 48
86, 47
87, 45
87, 44
87, 41
88, 39
88, 36
86, 123
82, 113
80, 111
78, 110
120, 10
119, 8
118, 6
116, 5
115, 3
77, 101
77, 99
77, 95
78, 90
79, 84
79, 80
78, 75
78, 70
76, 66
79, 60
79, 59
79, 57
79, 56
79, 54
80, 53
80, 51
82, 50
83, 48
84, 47
84, 46
85, 44
85, 42
86, 40
86, 37
80, 115
80, 112
78, 110
119, 12
117, 10
116, 9
115, 7
113, 5
112, 3
75, 102
75, 100
73, 96
75, 91
76, 86
76, 82
76, 78
76, 73
75, 68
73, 67
76, 59
77, 57
77, 56
77, 55
77, 53
77, 52
79, 50
80, 49
81, 47
82, 46
82, 45
83, 43
83, 40
84, 38
78, 114
77, 111
118, 13
116, 12
114, 10
113, 9
111, 7
110, 5
109, 4
107, 2
72, 101
71, 97
71, 93
72, 88
73, 83
73, 79
73, 76
73, 72
72, 68
73, 60
74, 58
74, 56
74, 55
74, 54
74, 52
76, 51
77, 49
78, 48
79, 46
80, 45
80, 43
81, 40
82, 38
75, 113
75, 111
115, 14
113, 13
111, 11
110, 10
108, 8
107, 6
106, 5
104, 3
70, 102
69, 98
68, 94
69, 89
70, 85
70, 81
70, 77
70, 73
70, 70
70, 60
71, 58
71, 57
71, 55
71, 54
71, 52
73, 51
74, 49
75, 48
76, 46
77, 45
78, 43
79, 40
80, 38
73, 114
72, 111
111, 16
109, 14
108, 13
107, 11
105, 9
104, 7
103, 6
101, 4
68, 103
67, 99
66, 95
65, 91
66, 86
66, 82
66, 79
66, 75
67, 71
67, 60
68, 59
68, 57
68, 55
68, 54
69, 52
70, 50
71, 49
73, 48
73, 47
74, 45
75, 43
77, 40
77, 37
71, 115
70, 112
69, 110
107, 15
106, 14
104, 12
102, 9
101, 8
100, 6
66, 105
66, 104
65, 100
64, 96
63, 92
63, 88
63, 84
63, 80
63, 76
64, 72
64, 61
65, 59
65, 57
65, 55
65, 54
66, 52
67, 51
69, 49
70, 48
71, 47
71, 46
73, 43
74, 40
75, 37
68, 115
67, 113
66, 112
66, 110
65, 109
65, 109
64, 109
64, 109
63, 108
62, 106
62, 102
61, 98
60, 93
60, 89
60, 85
60, 81
61, 77
61, 72
51, 76
62, 59
62, 57
62, 55
62, 53
64, 52
65, 51
66, 50
67, 48
68, 47
69, 46
70, 43
72, 39
73, 37
68, 117
64, 115
63, 114
63, 113
62, 113
61, 112
60, 112
60, 111
59, 109
59, 104
58, 100
57, 95
56, 90
56, 85
56, 81
56, 76
56, 72
59, 59
59, 57
59, 55
60, 54
60, 52
59, 51
61, 50
62, 49
64, 49
65, 47
66, 46
68, 43
69, 39
70, 36
64, 116
63, 117
62, 117
61, 117
60, 117
56, 117
56, 110
55, 105
54, 99
53, 93
52, 89
51, 84
51, 80
103, 20
101, 22
57, 57
57, 55
57, 54
57, 53
58, 51
54, 48
55, 48
57, 47
59, 46
60, 46
62, 45
65, 43
67, 39
68, 36
50, 103
49, 98
109, 21
108, 21
106, 22
104, 24
102, 27
54, 57
54, 55
55, 54
55, 53
55, 51
55, 50
52, 47
50, 45
52, 44
53, 44
55, 43
57, 42
61, 41
64, 39
66, 36
122, 24
119, 24
117, 24
114, 24
112, 24
110, 25
109, 26
107, 27
106, 29
104, 32
102, 31
52, 56
52, 54
52, 53
53, 52
53, 50
53, 49
50, 46
47, 44
46, 42
48, 41
49, 41
52, 40
55, 38
59, 36
118, 24
115, 26
112, 27
110, 28
109, 28
108, 28
107, 28
105, 28
104, 28
102, 27
101, 27
50, 52
50, 50
51, 49
51, 48
48, 45
45, 42
42, 40
42, 39
44, 38
47, 37
50, 35
54, 34
119, 24
116, 24
36, 111
112, 23
110, 23
109, 23
107, 23
37, 77
37, 74
103, 23
47, 53
48, 50
48, 48
49, 46
45, 44
42, 41
39, 39
37, 36
39, 36
42, 34
46, 33
50, 32
34, 109
37, 95
37, 92
36, 88
36, 83
36, 78
35, 75
33, 73
104, 24
44, 52
46, 48
46, 45
43, 43
40, 40
37, 37
34, 35
33, 33
37, 32
42, 31
33, 106
34, 95
34, 93
34, 89
34, 84
34, 79
33, 76
32, 74
35, 78
40, 50
41, 47
43, 44
40, 41
37, 39
34, 36
31, 34
29, 31
33, 30
38, 29
32, 98
32, 95
32, 91
32, 86
32, 83
32, 80
31, 77
30, 74
23, 77
36, 49
37, 45
39, 42
36, 40
33, 37
30, 35
27, 32
27, 29
29, 28
34, 28
31, 98
31, 93
31, 90
31, 87
30, 84
30, 81
29, 78
28, 75
18, 74
32, 47
34, 44
35, 41
32, 39
30, 36
26, 32
24, 29
24, 28
25, 27
29, 100
29, 97
29, 94
29, 91
29, 88
29, 84
29, 81
27, 79
26, 76
24, 73
28, 45
30, 42
32, 40
29, 37
25, 33
22, 30
22, 28
22, 26
22, 25
22, 103
26, 99
27, 96
27, 92
27, 88
27, 85
27, 82
25, 79
23, 77
8, 68
23, 43
27, 41
28, 38
24, 34
21, 31
19, 28
19, 26
20, 25
19, 102
24, 98
24, 95
24, 91
25, 87
23, 84
19, 82
13, 77
3, 65
19, 41
22, 38
23, 35
20, 31
16, 28
17, 26
16, 25
13, 101
18, 98
17, 95
15, 92
14, 89
6, 84
7, 79
14, 38
18, 36
17, 32
15, 28
13, 26
10, 25
13, 33
10, 30
7, 28
5, 25
6, 31
27
